Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Seccio_Censal,Tipus_Servei,Total
2021,5,Sarrià-Sant Gervasi,24,les Tres Torres,23,Privat,935
2021,5,Sarrià-Sant Gervasi,24,les Tres Torres,24,Privat,1599
2021,5,Sarrià-Sant Gervasi,24,les Tres Torres,25,Privat,1040
2021,5,Sarrià-Sant Gervasi,24,les Tres Torres,26,Privat,1192
2021,5,Sarrià-Sant Gervasi,24,les Tres Torres,27,Privat,1101
2021,5,Sarrià-Sant Gervasi,24,les Tres Torres,28,Privat,1152
2021,5,Sarrià-Sant Gervasi,24,les Tres Torres,29,Privat,1458
2021,5,Sarrià-Sant Gervasi,24,les Tres Torres,30,Privat,1168
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,31,Privat,1356
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,32,Privat,1370
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,33,Privat,1021
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,34,Privat,690
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,35,Privat,888
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,36,Privat,1254
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,37,Privat,889
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,38,Privat,896
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,39,Privat,1099
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,40,Privat,833
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,41,Privat,994
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,42,Privat,727
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,43,Privat,871
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,44,Privat,798
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,45,Privat,1162
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,46,Privat,1002
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,47,Privat,894
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,48,Privat,969
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,49,Privat,1443
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,50,Privat,1143
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,51,Privat,1198
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,52,Privat,1121
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,53,Privat,1310
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,54,Privat,1020
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,55,Privat,1410
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,56,Privat,919
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,57,Privat,1443
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,58,Privat,1294
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,59,Privat,1383
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,60,Privat,921
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,61,Privat,1042
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,62,Privat,952
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,63,Privat,988
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,64,Privat,919
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,65,Privat,1306
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,66,Privat,979
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,67,Privat,1620
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,68,Privat,1405
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,69,Privat,1135
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,70,Privat,871
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,71,Privat,1007
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,72,Privat,993
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,73,Privat,1114
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,74,Privat,1141
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,75,Privat,1394
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,76,Privat,933
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,77,Privat,1035
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,78,Privat,1325
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,79,Privat,801
2021,5,Sarrià-Sant Gervasi,27,el Putget i Farró,80,Privat,683
2021,5,Sarrià-Sant Gervasi,27,el Putget i Farró,81,Privat,949
2021,5,Sarrià-Sant Gervasi,27,el Putget i Farró,82,Privat,804
2021,5,Sarrià-Sant Gervasi,27,el Putget i Farró,83,Privat,657
2021,5,Sarrià-Sant Gervasi,27,el Putget i Farró,84,Privat,700
2021,5,Sarrià-Sant Gervasi,27,el Putget i Farró,85,Privat,667
2021,5,Sarrià-Sant Gervasi,27,el Putget i Farró,86,Privat,669
2021,5,Sarrià-Sant Gervasi,27,el Putget i Farró,87,Privat,990
2021,5,Sarrià-Sant Gervasi,27,el Putget i Farró,88,Privat,1022
2021,5,Sarrià-Sant Gervasi,27,el Putget i Farró,89,Privat,1031
2021,5,Sarrià-Sant Gervasi,27,el Putget i Farró,90,Privat,1105
2021,5,Sarrià-Sant Gervasi,27,el Putget i Farró,91,Privat,833
2021,5,Sarrià-Sant Gervasi,27,el Putget i Farró,92,Privat,1001
2021,5,Sarrià-Sant Gervasi,27,el Putget i Farró,93,Privat,790
2021,5,Sarrià-Sant Gervasi,27,el Putget i Farró,94,Privat,1731
2021,5,Sarrià-Sant Gervasi,27,el Putget i Farró,95,Privat,865
2021,5,Sarrià-Sant Gervasi,27,el Putget i Farró,96,Privat,585
2021,5,Sarrià-Sant Gervasi,27,el Putget i Farró,97,Privat,1156
2021,5,Sarrià-Sant Gervasi,27,el Putget i Farró,98,Privat,830
2021,6,Gràcia,28,Vallcarca i els Penitents,1,Privat,587
2021,6,Gràcia,28,Vallcarca i els Penitents,2,Privat,739
2021,6,Gràcia,28,Vallcarca i els Penitents,3,Privat,1180
2021,6,Gràcia,28,Vallcarca i els Penitents,4,Privat,827
2021,6,Gràcia,28,Vallcarca i els Penitents,6,Privat,656
2021,6,Gràcia,28,Vallcarca i els Penitents,7,Privat,996
2021,6,Gràcia,28,Vallcarca i els Penitents,8,Privat,983
2021,6,Gràcia,28,Vallcarca i els Penitents,9,Privat,900
2021,6,Gràcia,28,Vallcarca i els Penitents,10,Privat,604
2021,6,Gràcia,28,Vallcarca i els Penitents,11,Privat,791
2021,6,Gràcia,28,Vallcarca i els Penitents,12,Privat,705
2021,6,Gràcia,29,el Coll,13,Privat,894
2021,6,Gràcia,29,el Coll,14,Privat,662
2021,6,Gràcia,29,el Coll,15,Privat,760
2021,6,Gràcia,29,el Coll,16,Privat,719
2021,6,Gràcia,29,el Coll,17,Privat,668
2021,6,Gràcia,30,la Salut,18,Privat,711
2021,6,Gràcia,30,la Salut,19,Privat,792
2021,6,Gràcia,30,la Salut,20,Privat,562
2021,6,Gràcia,30,la Salut,21,Privat,678
2021,6,Gràcia,30,la Salut,22,Privat,730
2021,6,Gràcia,30,la Salut,23,Privat,859
2021,6,Gràcia,30,la Salut,24,Privat,891
2021,6,Gràcia,30,la Salut,25,Privat,691
2021,6,Gràcia,30,la Salut,26,Privat,464
2021,6,Gràcia,30,la Salut,27,Privat,615
2021,6,Gràcia,31,Vila de Gràcia,28,Privat,551
2021,6,Gràcia,31,Vila de Gràcia,29,Privat,575
2021,6,Gràcia,31,Vila de Gràcia,30,Privat,571
2021,6,Gràcia,31,Vila de Gràcia,31,Privat,476
2021,6,Gràcia,31,Vila de Gràcia,32,Privat,529
2021,6,Gràcia,31,Vila de Gràcia,33,Privat,576
2021,6,Gràcia,31,Vila de Gràcia,34,Privat,486
2021,6,Gràcia,31,Vila de Gràcia,35,Privat,487
2021,6,Gràcia,31,Vila de Gràcia,36,Privat,860
2021,6,Gràcia,31,Vila de Gràcia,37,Privat,560
2021,6,Gràcia,31,Vila de Gràcia,38,Privat,546
2021,6,Gràcia,31,Vila de Gràcia,39,Privat,572
2021,6,Gràcia,31,Vila de Gràcia,40,Privat,746
2021,6,Gràcia,31,Vila de Gràcia,41,Privat,710
2021,6,Gràcia,31,Vila de Gràcia,42,Privat,811
2021,6,Gràcia,31,Vila de Gràcia,43,Privat,637
2021,6,Gràcia,31,Vila de Gràcia,44,Privat,1138
2021,6,Gràcia,31,Vila de Gràcia,45,Privat,658
2021,6,Gràcia,31,Vila de Gràcia,46,Privat,410
2021,6,Gràcia,31,Vila de Gràcia,47,Privat,412
2021,6,Gràcia,31,Vila de Gràcia,48,Privat,586
2021,6,Gràcia,31,Vila de Gràcia,49,Privat,409
2021,6,Gràcia,31,Vila de Gràcia,50,Privat,441
2021,6,Gràcia,31,Vila de Gràcia,51,Privat,429
2021,6,Gràcia,31,Vila de Gràcia,52,Privat,627
2021,6,Gràcia,31,Vila de Gràcia,53,Privat,572
2021,6,Gràcia,31,Vila de Gràcia,54,Privat,615
2021,6,Gràcia,31,Vila de Gràcia,55,Privat,462
2021,6,Gràcia,31,Vila de Gràcia,56,Privat,609
2021,6,Gràcia,31,Vila de Gràcia,57,Privat,570
2021,6,Gràcia,31,Vila de Gràcia,58,Privat,704
2021,6,Gràcia,31,Vila de Gràcia,59,Privat,614
2021,6,Gràcia,31,Vila de Gràcia,60,Privat,850
2021,6,Gràcia,31,Vila de Gràcia,61,Privat,564
2021,6,Gràcia,31,Vila de Gràcia,62,Privat,519
2021,6,Gràcia,31,Vila de Gràcia,63,Privat,618
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,64,Privat,867
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,65,Privat,506
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,66,Privat,432
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,67,Privat,800
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,68,Privat,784
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,69,Privat,478
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,70,Privat,790
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,71,Privat,541
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,72,Privat,748
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,73,Privat,710
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,74,Privat,462
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,75,Privat,644
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,76,Privat,671
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,77,Privat,529
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,78,Privat,616
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,79,Privat,549
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,80,Privat,526
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,81,Privat,570
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,82,Privat,830
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,83,Privat,853
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,84,Privat,699
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,85,Privat,639
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,86,Privat,570
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,87,Privat,1037
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,88,Privat,628
2021,7,Horta-Guinardó,33,el Baix Guinardó,1,Privat,737
2021,7,Horta-Guinardó,33,el Baix Guinardó,2,Privat,472
2021,7,Horta-Guinardó,33,el Baix Guinardó,3,Privat,579
2021,7,Horta-Guinardó,33,el Baix Guinardó,4,Privat,610
2021,7,Horta-Guinardó,33,el Baix Guinardó,5,Privat,570
2021,7,Horta-Guinardó,33,el Baix Guinardó,6,Privat,508
2021,7,Horta-Guinardó,33,el Baix Guinardó,7,Privat,482
2021,7,Horta-Guinardó,33,el Baix Guinardó,8,Privat,708
2021,7,Horta-Guinardó,33,el Baix Guinardó,9,Privat,498
2021,7,Horta-Guinardó,33,el Baix Guinardó,10,Privat,569
2021,7,Horta-Guinardó,33,el Baix Guinardó,11,Privat,432
2021,7,Horta-Guinardó,33,el Baix Guinardó,12,Privat,687
2021,7,Horta-Guinardó,33,el Baix Guinardó,13,Privat,667
2021,7,Horta-Guinardó,33,el Baix Guinardó,14,Privat,382
2021,7,Horta-Guinardó,33,el Baix Guinardó,15,Privat,715
2021,7,Horta-Guinardó,33,el Baix Guinardó,16,Privat,751
2021,7,Horta-Guinardó,33,el Baix Guinardó,17,Privat,682
2021,7,Horta-Guinardó,33,el Baix Guinardó,18,Privat,680
2021,7,Horta-Guinardó,33,el Baix Guinardó,19,Privat,715
2021,7,Horta-Guinardó,34,Can Baró,20,Privat,764
2021,7,Horta-Guinardó,34,Can Baró,21,Privat,672
2021,7,Horta-Guinardó,34,Can Baró,22,Privat,614
2021,7,Horta-Guinardó,34,Can Baró,23,Privat,722
2021,7,Horta-Guinardó,34,Can Baró,24,Privat,730
2021,7,Horta-Guinardó,34,Can Baró,25,Privat,730
2021,7,Horta-Guinardó,34,Can Baró,26,Privat,597
2021,7,Horta-Guinardó,35,el Guinardó,27,Privat,973
2021,7,Horta-Guinardó,35,el Guinardó,28,Privat,755
2021,7,Horta-Guinardó,35,el Guinardó,29,Privat,593
2021,7,Horta-Guinardó,35,el Guinardó,30,Privat,583
2021,7,Horta-Guinardó,35,el Guinardó,31,Privat,693
2021,7,Horta-Guinardó,35,el Guinardó,32,Privat,612
2021,7,Horta-Guinardó,35,el Guinardó,33,Privat,731
2021,7,Horta-Guinardó,35,el Guinardó,34,Privat,791
2021,7,Horta-Guinardó,35,el Guinardó,35,Privat,924
2021,7,Horta-Guinardó,35,el Guinardó,36,Privat,681
2021,7,Horta-Guinardó,35,el Guinardó,37,Privat,676
2021,7,Horta-Guinardó,35,el Guinardó,38,Privat,937
2021,7,Horta-Guinardó,35,el Guinardó,39,Privat,717
2021,7,Horta-Guinardó,35,el Guinardó,40,Privat,637
2021,7,Horta-Guinardó,35,el Guinardó,41,Privat,501
2021,7,Horta-Guinardó,35,el Guinardó,42,Privat,742
2021,7,Horta-Guinardó,35,el Guinardó,43,Privat,629
2021,7,Horta-Guinardó,35,el Guinardó,44,Privat,590
2021,7,Horta-Guinardó,35,el Guinardó,45,Privat,629
2021,7,Horta-Guinardó,35,el Guinardó,46,Privat,579
2021,7,Horta-Guinardó,35,el Guinardó,47,Privat,633
2021,7,Horta-Guinardó,35,el Guinardó,48,Privat,547
2021,7,Horta-Guinardó,35,el Guinardó,49,Privat,589
2021,7,Horta-Guinardó,35,el Guinardó,50,Privat,542
2021,7,Horta-Guinardó,35,el Guinardó,51,Privat,811
2021,7,Horta-Guinardó,36,la Font d'en Fargues,52,Privat,759
2021,7,Horta-Guinardó,36,la Font d'en Fargues,53,Privat,899
2021,7,Horta-Guinardó,36,la Font d'en Fargues,54,Privat,1100
2021,7,Horta-Guinardó,36,la Font d'en Fargues,55,Privat,739
2021,7,Horta-Guinardó,36,la Font d'en Fargues,56,Privat,724
2021,7,Horta-Guinardó,36,la Font d'en Fargues,57,Privat,804
2021,7,Horta-Guinardó,36,la Font d'en Fargues,58,Privat,817
2021,7,Horta-Guinardó,37,el Carmel,59,Privat,661
2021,7,Horta-Guinardó,37,el Carmel,60,Privat,1023
2021,7,Horta-Guinardó,37,el Carmel,61,Privat,702
2021,7,Horta-Guinardó,37,el Carmel,62,Privat,593
2021,7,Horta-Guinardó,37,el Carmel,63,Privat,727
2021,7,Horta-Guinardó,37,el Carmel,64,Privat,745
2021,7,Horta-Guinardó,37,el Carmel,65,Privat,717
2021,7,Horta-Guinardó,37,el Carmel,66,Privat,697
2021,7,Horta-Guinardó,37,el Carmel,67,Privat,674
2021,7,Horta-Guinardó,37,el Carmel,68,Privat,539
2021,7,Horta-Guinardó,37,el Carmel,69,Privat,576
2021,7,Horta-Guinardó,37,el Carmel,70,Privat,607
2021,7,Horta-Guinardó,37,el Carmel,71,Privat,598
2021,7,Horta-Guinardó,37,el Carmel,72,Privat,646
2021,7,Horta-Guinardó,37,el Carmel,73,Privat,467
2021,7,Horta-Guinardó,37,el Carmel,74,Privat,742
2021,7,Horta-Guinardó,37,el Carmel,75,Privat,508
2021,7,Horta-Guinardó,37,el Carmel,76,Privat,585
2021,7,Horta-Guinardó,37,el Carmel,77,Privat,610
2021,7,Horta-Guinardó,37,el Carmel,78,Privat,660
2021,7,Horta-Guinardó,37,el Carmel,79,Privat,638
2021,7,Horta-Guinardó,37,el Carmel,80,Privat,718
2021,7,Horta-Guinardó,38,la Teixonera,81,Privat,1051
2021,7,Horta-Guinardó,38,la Teixonera,82,Privat,551
2021,7,Horta-Guinardó,38,la Teixonera,83,Privat,624
2021,7,Horta-Guinardó,38,la Teixonera,84,Privat,699
2021,7,Horta-Guinardó,38,la Teixonera,85,Privat,652
2021,7,Horta-Guinardó,38,la Teixonera,86,Privat,711
2021,7,Horta-Guinardó,38,la Teixonera,87,Privat,762
2021,7,Horta-Guinardó,38,la Teixonera,88,Privat,712
2021,7,Horta-Guinardó,39,Sant Genís dels Agudells,89,Privat,652
2021,7,Horta-Guinardó,39,Sant Genís dels Agudells,90,Privat,934
2021,7,Horta-Guinardó,39,Sant Genís dels Agudells,91,Privat,597
2021,7,Horta-Guinardó,39,Sant Genís dels Agudells,92,Privat,502
2021,7,Horta-Guinardó,39,Sant Genís dels Agudells,93,Privat,716
2021,7,Horta-Guinardó,40,Montbau,94,Privat,547
2021,7,Horta-Guinardó,40,Montbau,95,Privat,777
2021,7,Horta-Guinardó,40,Montbau,96,Privat,625
2021,7,Horta-Guinardó,40,Montbau,97,Privat,380
2021,7,Horta-Guinardó,41,la Vall d'Hebron,98,Privat,1068
2021,7,Horta-Guinardó,41,la Vall d'Hebron,99,Privat,581
2021,7,Horta-Guinardó,41,la Vall d'Hebron,100,Privat,575
2021,7,Horta-Guinardó,41,la Vall d'Hebron,101,Privat,700
2021,7,Horta-Guinardó,42,la Clota,102,Privat,379
2021,7,Horta-Guinardó,43,Horta,103,Privat,812
2021,7,Horta-Guinardó,43,Horta,104,Privat,814
2021,7,Horta-Guinardó,43,Horta,105,Privat,589
2021,7,Horta-Guinardó,43,Horta,106,Privat,538
2021,7,Horta-Guinardó,43,Horta,107,Privat,652
2021,7,Horta-Guinardó,43,Horta,108,Privat,608
2021,7,Horta-Guinardó,43,Horta,109,Privat,701
2021,7,Horta-Guinardó,43,Horta,110,Privat,486
2021,7,Horta-Guinardó,43,Horta,111,Privat,484
2021,7,Horta-Guinardó,43,Horta,112,Privat,585
2021,7,Horta-Guinardó,43,Horta,113,Privat,509
2021,7,Horta-Guinardó,43,Horta,114,Privat,579
2021,7,Horta-Guinardó,43,Horta,115,Privat,579
2021,7,Horta-Guinardó,43,Horta,116,Privat,693
2021,7,Horta-Guinardó,43,Horta,117,Privat,554
2021,7,Horta-Guinardó,43,Horta,118,Privat,584
2021,7,Horta-Guinardó,43,Horta,119,Privat,500
2021,7,Horta-Guinardó,43,Horta,120,Privat,572
2021,7,Horta-Guinardó,43,Horta,121,Privat,436
2021,7,Horta-Guinardó,43,Horta,122,Privat,544
2021,7,Horta-Guinardó,43,Horta,123,Privat,638
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,1,Privat,572
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,2,Privat,571
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,3,Privat,614
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,4,Privat,575
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,5,Privat,481
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,6,Privat,731
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,7,Privat,538
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8,Privat,715
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,9,Privat,648
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,10,Privat,580
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,11,Privat,471
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,12,Privat,505
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,13,Privat,449
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,14,Privat,465
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,15,Privat,507
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,16,Privat,455
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,17,Privat,619
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,18,Privat,516
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,19,Privat,654
2021,8,Nou Barris,45,Porta,20,Privat,547
2021,8,Nou Barris,45,Porta,21,Privat,580
2021,8,Nou Barris,45,Porta,22,Privat,548
2021,8,Nou Barris,45,Porta,23,Privat,544
2021,8,Nou Barris,45,Porta,24,Privat,544
2021,8,Nou Barris,45,Porta,25,Privat,406
2021,8,Nou Barris,45,Porta,26,Privat,480
2021,8,Nou Barris,45,Porta,27,Privat,593
2021,8,Nou Barris,45,Porta,28,Privat,475
2021,8,Nou Barris,45,Porta,29,Privat,678
2021,8,Nou Barris,45,Porta,30,Privat,558
2021,8,Nou Barris,45,Porta,31,Privat,551
2021,8,Nou Barris,45,Porta,32,Privat,574
2021,8,Nou Barris,45,Porta,33,Privat,535
2021,8,Nou Barris,45,Porta,34,Privat,357
2021,8,Nou Barris,45,Porta,35,Privat,539
2021,8,Nou Barris,45,Porta,36,Privat,500
2021,8,Nou Barris,45,Porta,37,Privat,535
2021,8,Nou Barris,46,el Turó de la Peira,38,Privat,559
2021,8,Nou Barris,46,el Turó de la Peira,39,Privat,608
2021,8,Nou Barris,46,el Turó de la Peira,40,Privat,586
2021,8,Nou Barris,46,el Turó de la Peira,41,Privat,688
2021,8,Nou Barris,46,el Turó de la Peira,42,Privat,470
2021,8,Nou Barris,46,el Turó de la Peira,43,Privat,368
2021,8,Nou Barris,46,el Turó de la Peira,44,Privat,449
2021,8,Nou Barris,46,el Turó de la Peira,45,Privat,524
2021,8,Nou Barris,46,el Turó de la Peira,46,Privat,496
2021,8,Nou Barris,46,el Turó de la Peira,47,Privat,499
2021,8,Nou Barris,47,Can Peguera,48,Privat,401
2021,8,Nou Barris,47,Can Peguera,49,Privat,536
2021,8,Nou Barris,48,la Guineueta,50,Privat,615
2021,8,Nou Barris,48,la Guineueta,51,Privat,622
2021,8,Nou Barris,48,la Guineueta,52,Privat,425
2021,8,Nou Barris,48,la Guineueta,53,Privat,525
2021,8,Nou Barris,48,la Guineueta,54,Privat,714
2021,8,Nou Barris,48,la Guineueta,55,Privat,954
2021,8,Nou Barris,48,la Guineueta,56,Privat,606
2021,8,Nou Barris,48,la Guineueta,57,Privat,494
2021,8,Nou Barris,48,la Guineueta,58,Privat,599
2021,8,Nou Barris,48,la Guineueta,59,Privat,417
2021,8,Nou Barris,49,Canyelles,60,Privat,657
2021,8,Nou Barris,49,Canyelles,61,Privat,804
2021,8,Nou Barris,49,Canyelles,62,Privat,625
2021,8,Nou Barris,49,Canyelles,63,Privat,594
2021,8,Nou Barris,49,Canyelles,64,Privat,864
2021,8,Nou Barris,50,les Roquetes,65,Privat,747
2021,8,Nou Barris,50,les Roquetes,66,Privat,702
2021,8,Nou Barris,50,les Roquetes,67,Privat,785
2021,8,Nou Barris,50,les Roquetes,68,Privat,684
2021,8,Nou Barris,50,les Roquetes,69,Privat,604
2021,8,Nou Barris,50,les Roquetes,70,Privat,573
2021,8,Nou Barris,50,les Roquetes,71,Privat,711
2021,8,Nou Barris,50,les Roquetes,72,Privat,535
2021,8,Nou Barris,50,les Roquetes,73,Privat,631
2021,8,Nou Barris,50,les Roquetes,74,Privat,584
2021,8,Nou Barris,51,Verdun,75,Privat,702
2021,8,Nou Barris,51,Verdun,76,Privat,621
2021,8,Nou Barris,51,Verdun,77,Privat,537
2021,8,Nou Barris,51,Verdun,78,Privat,522
2021,8,Nou Barris,51,Verdun,79,Privat,542
2021,8,Nou Barris,51,Verdun,80,Privat,588
2021,8,Nou Barris,51,Verdun,81,Privat,493
2021,8,Nou Barris,51,Verdun,82,Privat,629
2021,8,Nou Barris,52,la Prosperitat,83,Privat,460
2021,8,Nou Barris,52,la Prosperitat,84,Privat,489
2021,8,Nou Barris,52,la Prosperitat,85,Privat,616
2021,8,Nou Barris,52,la Prosperitat,86,Privat,668
2021,8,Nou Barris,52,la Prosperitat,87,Privat,488
2021,8,Nou Barris,52,la Prosperitat,88,Privat,449
2021,8,Nou Barris,52,la Prosperitat,89,Privat,480
2021,8,Nou Barris,52,la Prosperitat,90,Privat,511
2021,8,Nou Barris,52,la Prosperitat,91,Privat,521
2021,8,Nou Barris,52,la Prosperitat,92,Privat,458
2021,8,Nou Barris,52,la Prosperitat,93,Privat,457
2021,8,Nou Barris,52,la Prosperitat,94,Privat,553
2021,8,Nou Barris,52,la Prosperitat,95,Privat,462
2021,8,Nou Barris,52,la Prosperitat,96,Privat,784
2021,8,Nou Barris,52,la Prosperitat,97,Privat,558
2021,8,Nou Barris,52,la Prosperitat,98,Privat,481
2021,8,Nou Barris,52,la Prosperitat,99,Privat,565
2021,8,Nou Barris,52,la Prosperitat,100,Privat,472
2021,8,Nou Barris,52,la Prosperitat,101,Privat,648
2021,8,Nou Barris,52,la Prosperitat,102,Privat,493
2021,8,Nou Barris,53,la Trinitat Nova,103,Privat,551
2021,8,Nou Barris,53,la Trinitat Nova,104,Privat,413
2021,8,Nou Barris,53,la Trinitat Nova,105,Privat,544
2021,8,Nou Barris,53,la Trinitat Nova,106,Privat,506
2021,8,Nou Barris,53,la Trinitat Nova,107,Privat,744
2021,8,Nou Barris,54,Torre Baró,108,Privat,868
2021,8,Nou Barris,54,Torre Baró,109,Privat,592
2021,8,Nou Barris,55,Ciutat Meridiana,110,Privat,633
2021,8,Nou Barris,55,Ciutat Meridiana,111,Privat,523
2021,8,Nou Barris,55,Ciutat Meridiana,112,Privat,555
2021,8,Nou Barris,55,Ciutat Meridiana,113,Privat,548
2021,8,Nou Barris,55,Ciutat Meridiana,114,Privat,752
2021,8,Nou Barris,55,Ciutat Meridiana,115,Privat,538
2021,8,Nou Barris,56,Vallbona,116,Privat,713
2021,8,Nou Barris,48,la Guineueta,215,Privat,588
2021,9,Sant Andreu,57,la Trinitat Vella,1,Privat,902
2021,9,Sant Andreu,57,la Trinitat Vella,2,Privat,848
2021,9,Sant Andreu,57,la Trinitat Vella,3,Privat,805
2021,9,Sant Andreu,57,la Trinitat Vella,4,Privat,601
2021,9,Sant Andreu,57,la Trinitat Vella,5,Privat,764
